Rotation,PartGroup,Part_Number,Supplier,Location Pick,Model,Date,Time
3772,GROUP 02,SB3T-14405-PBC,SEWT,PB-35-4,P703,09/04/2026,08:29:36
3772,GROUP 02,S1WT-13A576-GAC,SEWT,PB-40-1,P703,09/04/2026,08:29:36
3772,GROUP 02,SB3T-2B572-AAC,SEWT,PB-38-3,P703,09/04/2026,08:29:36
3772,LOT,SB3T-14301-AC,SEWT,LD-01,P703,09/04/2026,08:29:36
3772,LOT,SB3T-14B060-GAC,SEWT,LD-01,P703,09/04/2026,08:29:36
3772,GROUP 03,SB3T-7C078-SAC,SEWT,PC-21-2,P703,09/04/2026,08:29:36
3772,GROUP 04,S1WT-14401-GHC,SEWT,PC-03-1,P703,09/04/2026,08:29:36
3772,GROUP 04,PB3B-2104545-CE,HAS,PD-01,P703,09/04/2026,08:29:36
3772,GROUP 05,R1WB-E13000-CA3JA6,HTT,PART-NEWMODEL,P703,09/04/2026,08:29:36
3772,GROUP 06L,N1WB-13E015-DF,TK,PH-01,P703,09/04/2026,08:29:36
3772,GROUP 06R,N1WB-13E014-DF,TK,PG-01,P703,09/04/2026,08:29:36
3772,GROUP 07,SB3T-14A005-ACC,SEWT,PB-16-1,P703,09/04/2026,08:29:36
3772,GROUP 08,SB3T-2B325-GAC,SEWT,LD-01,P703,09/04/2026,08:29:36
3772,GROUP 09R,R1WB-16450-LB,ARK,PE-02,P703,09/04/2026,08:29:36
3772,GROUP 09L,R1WB-16451-LB,ARK,PE-05,P703,09/04/2026,08:29:36
3772,GROUP 10,S1WB-E044D70-MB3HMT,SI,PI-05-2,P703,09/04/2026,08:29:36
3772,GROUP 10,N1WB-E04652-PA3ZHE,SI,PJ-01-1,P703,09/04/2026,08:29:36
3772,GROUP 11,S1WB-E045B58-MB3HMT,SI,PK-01-1,P703,09/04/2026,08:29:36
3773,GROUP 01,SB3T-14290-UXDB,SEWT,PAA-19,U704,09/04/2026,08:31:12
3773,GROUP 07,SB3T-14A005-VCMC,SEWT,PB-23-2,U704,09/04/2026,08:31:12
3773,GROUP 01,S1VT-14630-UDB,SEWT,PA-16-4,U704,09/04/2026,08:31:12
3773,GROUP 01,S1VT-14631-UGC,SEWT,PA-21-4,U704,09/04/2026,08:31:12
3773,GROUP 01,S1VT-14632-PLC,SEWT,PA-21-2,U704,09/04/2026,08:31:12
3773,GROUP 01,S1VT-14633-PLC,SEWT,PA-14-4,U704,09/04/2026,08:31:12
3773,GROUP 02,SB3T-14405-UNC,SEWT,PB-34-3,U704,09/04/2026,08:31:12
3773,GROUP 02,SB3T-2B572-PXC,SEWT,PB-39-1,U704,09/04/2026,08:31:12
3773,LOT,SB3T-14301-AC,SEWT,LD-01,U704,09/04/2026,08:31:12
3773,LOT,SB3T-14B060-PXC,SEWT,LD-01,U704,09/04/2026,08:31:12
3773,GROUP 03,SB3T-7C078-PUC,SEWT,PC-20-2,U704,09/04/2026,08:31:12
3773,GROUP 04,S1VT-14401-KJB,SEWT,PC-05-4,U704,09/04/2026,08:31:12
3773,GROUP 04,PB3B-2104545-EE,HAS,PD-02,U704,09/04/2026,08:31:12
3773,GROUP 06L,R1WB-13E017-GA,TK,PH-04,U704,09/04/2026,08:31:12
3773,GROUP 06R,R1WB-13E016-GA,TK,PG-04,U704,09/04/2026,08:31:12
3773,GROUP 07,SB3T-14A005-VCMC,SEWT,PB-23-2,U704,09/04/2026,08:31:12
3773,LOT,SB3T-2B325-UFC,SEWT,LD-01,U704,09/04/2026,08:31:12
3773,GROUP 09R,N1VB-16450-CC,ARK,PE-03,U704,09/04/2026,08:31:12
3773,GROUP 09L,N1VB-16451-CC,ARK,PE-04,U704,09/04/2026,08:31:12
3773,GROUP 10,S1WB-E044D70-JBSM0A,SI,PI-03-1,U704,09/04/2026,08:31:12
3773,GROUP 10,N1WB-E04652-NA3ZHE,SI,PJ-02-1,U704,09/04/2026,08:31:12
3773,GROUP 11,S1WB-E045B58-JCSM0A,SI,PK-05-2,U704,09/04/2026,08:31:12
3774,GROUP 01,SB3T-14290-SRC,SEWT,PA-06,P703,09/04/2026,08:33:15
3774,GROUP 07,SB3T-14A005-CYCC,SEWT,PB-16-2,P703,09/04/2026,08:33:15
3774,GROUP 01,S1WT-14630-AAC,SEWT,PA-15-2,P703,09/04/2026,08:33:15
3774,GROUP 01,S1WT-14631-FCC,SEWT,PA-21-3,P703,09/04/2026,08:33:15
3774,GROUP 01,S1WT-14632-DAC,SEWT,PA-14-1,P703,09/04/2026,08:33:15
3774,GROUP 01,S1WT-14633-DAC,SEWT,PA-15-1,P703,09/04/2026,08:33:15
3774,GROUP 02,SB3T-14405-EHC,SEWT,PB-36-2,P703,09/04/2026,08:33:15
3774,GROUP 02,S1WT-13A576-PBC,SEWT,PB-40-2,P703,09/04/2026,08:33:15
3774,GROUP 02,SB3T-2B572-PDC,SEWT,PB-39-3,P703,09/04/2026,08:33:15
3774,LOT,SB3T-14301-AC,SEWT,LD-01,P703,09/04/2026,08:33:15
3774,LOT,SB3T-14B060-PDC,SEWT,LD-01,P703,09/04/2026,08:33:15
3774,GROUP 03,SB3T-7C078-PAC,SEWT,PC-21-3,P703,09/04/2026,08:33:15
3774,GROUP 04,S1WT-14401-PFGC,SEWT,PC-06-4,P703,09/04/2026,08:33:15
3774,GROUP 04,PB3B-2104545-CE,HAS,PD-01,P703,09/04/2026,08:33:15
3774,GROUP 05,R1WB-E13000-CA3JA6,HTT,PART-NEWMODEL,P703,09/04/2026,08:33:15
3774,GROUP 06L,N1WB-13W030-HD,TK,PX-NEWMODEL,P703,09/04/2026,08:33:15
3774,GROUP 06R,N1WB-13W029-HD,TK,PX-NEWMODEL,P703,09/04/2026,08:33:15
3774,GROUP 07,SB3T-14A005-CYCC,SEWT,PB-16-2,P703,09/04/2026,08:33:15
3774,LOT SIZE,SB3T-2B325-AAC,SEWT,LD-01,P703,09/04/2026,08:33:15
3774,GROUP 09R,N1WB-16450-CB,ARK,PE-01,P703,09/04/2026,08:33:15
3774,GROUP 09L,N1WB-16451-CB,ARK,PF-06,P703,09/04/2026,08:33:15
3774,GROUP 10,N1WB-E044D70-BM3ZHE,SI,PJ-06-1,P703,09/04/2026,08:33:15
3774,GROUP 10,S1WB-E04652-BB3ZHE,SI,PJ-03-1,P703,09/04/2026,08:33:15
3774,GROUP 11,N1WB-E045B58-BJ3ZHE,SI,PK-05-1,P703,09/04/2026,08:33:15
3774,GROUP 11,N1WB-E046A34-BE3ZHE,SI,PX-SPECIAL,P703,09/04/2026,08:33:15
3775,GROUP 01,SB3T-14290-UZPC,SEWT,PA-28-1,U704,09/04/2026,08:34:43
3775,GROUP 07,SB3T-14A005-VJEC,SEWT,PB-24-2,U704,09/04/2026,08:34:43
3775,GROUP 01,S1VT-14630-UBC,SEWT,PA-11-1,U704,09/04/2026,08:34:43
3775,GROUP 01,S1VT-14631-UHB,SEWT,PA-23-2,U704,09/04/2026,08:34:43
3775,GROUP 01,S1VT-14632-UAC,SEWT,PA-24-1,U704,09/04/2026,08:34:43
3775,GROUP 01,S1VT-14633-UAC,SEWT,PA-25-1,U704,09/04/2026,08:34:43
3775,GROUP 02,SB3T-14405-UEC,SEWT,PB-54,U704,09/04/2026,08:34:43
3775,GROUP 02,SB3T-2B572-PUC,SEWT,PB-38-1,U704,09/04/2026,08:34:43
3775,LOT,SB3T-14301-AC,SEWT,LD-01,U704,09/04/2026,08:34:43
3775,LOT,SB3T-14B060-PXC,SEWT,LD-01,U704,09/04/2026,08:34:43
3775,GROUP 03,SB3T-7C078-PUC,SEWT,PC-20-2,U704,09/04/2026,08:34:43
3775,GROUP 04,S1VT-14401-DYC,SEWT,PC-10-2,U704,09/04/2026,08:34:43
3775,GROUP 04,PB3B-2104545-EE,HAS,PD-02,U704,09/04/2026,08:34:43
3775,GROUP 06L,N1WB-13E015-CF,TK,PH-02,U704,09/04/2026,08:34:43
3775,GROUP 06R,N1WB-13E014-CF,TK,PG-02,U704,09/04/2026,08:34:43
3775,GROUP 07,SB3T-14A005-VJEC,SEWT,PB-24-2,U704,09/04/2026,08:34:43
3775,GROUP 08,SB3T-2B325-UMC,SEWT,LD-01,U704,09/04/2026,08:34:43
3775,GROUP 09R,N1VB-16450-AC,ARK,PF-03,U704,09/04/2026,08:34:43
3775,GROUP 09L,N1VB-16451-AC,ARK,PF-04,U704,09/04/2026,08:34:43
3775,GROUP 10,S1VB-E044D70-TB3BL8,SI,PJ-05-1,U704,09/04/2026,08:34:43
3775,GROUP 10,N1WB-E04652-NA3ZHE,SI,PJ-02-1,U704,09/04/2026,08:34:43
3775,GROUP 11,S1VB-E045B58-TC3BL8,SI,PK-06-2,U704,09/04/2026,08:34:43
3776,GROUP 01,SB3T-14290-STC,SEWT,PAA-14,P703,09/04/2026,08:36:07
3776,GROUP 07,SB3T-14A005-CDCC,SEWT,PB-19-2,P703,09/04/2026,08:36:07
3776,GROUP 01,S1WT-14630-AAC,SEWT,PA-15-2,P703,09/04/2026,08:36:07
3776,GROUP 01,S1WT-14631-FCC,SEWT,PA-21-3,P703,09/04/2026,08:36:07
3776,GROUP 01,S1WT-14632-DAC,SEWT,PA-14-1,P703,09/04/2026,08:36:07
3776,GROUP 01,S1WT-14633-DAC,SEWT,PA-15-1,P703,09/04/2026,08:36:07
3776,GROUP 02,SB3T-14405-GEC,SEWT,PB-44,P703,09/04/2026,08:36:07
3776,GROUP 02,S1WT-13A576-PBC,SEWT,PB-40-2,P703,09/04/2026,08:36:07
3776,GROUP 02,SB3T-2B572-RCC,SEWT,PB-39-2,P703,09/04/2026,08:36:07
3776,LOT,SB3T-14301-AC,SEWT,LD-01,P703,09/04/2026,08:36:07
3776,LOT,SB3T-14B060-AAC,SEWT,LD-01,P703,09/04/2026,08:36:07
3776,GROUP 03,SB3T-7C078-BAC,SEWT,PC-19-2,P703,09/04/2026,08:36:07
3776,GROUP 04,S1WT-14401-PFGC,SEWT,PC-06-4,P703,09/04/2026,08:36:07
3776,GROUP 04,PB3B-2104545-CE,HAS,PD-01,P703,09/04/2026,08:36:07
3776,GROUP 05,R1WB-E13000-CA3JA6,HTT,PART-NEWMODEL,P703,09/04/2026,08:36:07
3776,GROUP 06L,N1WB-13W030-HD,TK,PX-NEWMODEL,P703,09/04/2026,08:36:07
3776,GROUP 06R,N1WB-13W029-HD,TK,PX-NEWMODEL,P703,09/04/2026,08:36:07
3776,GROUP 07,SB3T-14A005-CDCC,SEWT,PB-19-2,P703,09/04/2026,08:36:07
3776,LOT,SB3T-2B325-BBC,SEWT,LD-01,P703,09/04/2026,08:36:07
3776,GROUP 09R,N1WB-16450-CB,ARK,PE-01,P703,09/04/2026,08:36:07
3776,GROUP 09L,N1WB-16451-CB,ARK,PF-06,P703,09/04/2026,08:36:07
3776,GROUP 10,N1WB-E044D70-BM3ZHE,SI,PJ-06-1,P703,09/04/2026,08:36:07
3776,GROUP 10,N1WB-E04652-PA3ZHE,SI,PJ-01-1,P703,09/04/2026,08:36:07
3776,GROUP 11,N1WB-E045B58-BJ3ZHE,SI,PK-05-1,P703,09/04/2026,08:36:07
3776,GROUP 11,N1WB-E046A34-BE3ZHE,SI,PX-SPECIAL,P703,09/04/2026,08:36:07
3777,GROUP 01,SB3T-14290-UXCB,SEWT,PAA-22,U704,09/04/2026,08:39:29
3777,GROUP 07,SB3T-14A005-VCMC,SEWT,PB-23-2,U704,09/04/2026,08:39:29
3777,GROUP 01,S1VT-14630-UDB,SEWT,PA-16-4,U704,09/04/2026,08:39:29
3777,GROUP 01,S1VT-14631-UGC,SEWT,PA-21-4,U704,09/04/2026,08:39:29
3777,GROUP 01,S1VT-14632-PLC,SEWT,PA-21-2,U704,09/04/2026,08:39:29
3777,GROUP 01,S1VT-14633-PLC,SEWT,PA-14-4,U704,09/04/2026,08:39:29
3777,GROUP 02,SB3T-14405-ULB,SEWT,PART-NEWMODEL,U704,09/04/2026,08:39:29
3777,GROUP 02,SB3T-2B572-PUC,SEWT,PB-38-1,U704,09/04/2026,08:39:29
3777,LOT,SB3T-14301-AC,SEWT,LD-01,U704,09/04/2026,08:39:29
3777,LOT,SB3T-14B060-PXC,SEWT,LD-01,U704,09/04/2026,08:39:29
3777,GROUP 03,SB3T-7C078-PUC,SEWT,PC-20-2,U704,09/04/2026,08:39:29
3777,GROUP 04,S1VT-14401-KJB,SEWT,PC-05-4,U704,09/04/2026,08:39:29
3777,GROUP 04,PB3B-2104545-EE,HAS,PD-02,U704,09/04/2026,08:39:29
3777,GROUP 06L,R1WB-13E017-GA,TK,PH-04,U704,09/04/2026,08:39:29
3777,GROUP 06R,R1WB-13E016-GA,TK,PG-04,U704,09/04/2026,08:39:29
3777,GROUP 07,SB3T-14A005-VCMC,SEWT,PB-23-2,U704,09/04/2026,08:39:29
3777,GROUP 08,SB3T-2B325-UAC,SEWT,LD-01,U704,09/04/2026,08:39:29
3777,GROUP 09R,N1VB-16450-CC,ARK,PE-03,U704,09/04/2026,08:39:29
3777,GROUP 09L,N1VB-16451-CC,ARK,PE-04,U704,09/04/2026,08:39:29
3777,GROUP 10,S1WB-E044D70-JBSM0A,SI,PI-03-1,U704,09/04/2026,08:39:29
3777,GROUP 10,N1WB-E04652-NA3ZHE,SI,PJ-02-1,U704,09/04/2026,08:39:29
3777,GROUP 11,S1WB-E045B58-JCSM0A,SI,PK-05-2,U704,09/04/2026,08:39:29
3778,GROUP 01,SB3T-14290-GAC,SEWT,PAA-08,P703,09/04/2026,08:43:23
3778,GROUP 07,SB3T-14A005-ACC,SEWT,PB-16-1,P703,09/04/2026,08:43:23
3778,GROUP 01,S1WT-14630-GMC,SEWT,PA-19-2,P703,09/04/2026,08:43:23
3778,GROUP 01,S1WT-14631-GNC,SEWT,PA-23-3,P703,09/04/2026,08:43:23
3778,GROUP 01,S1WT-14632-DAC,SEWT,PA-14-1,P703,09/04/2026,08:43:23
3778,GROUP 01,S1WT-14633-DAC,SEWT,PA-15-1,P703,09/04/2026,08:43:23
3778,GROUP 02,S1WT-13B578-AAC,SEWT,PB-36-3,P703,09/04/2026,08:43:23
3778,GROUP 02,SB3T-14405-PBC,SEWT,PB-35-4,P703,09/04/2026,08:43:23
3778,GROUP 02,S1WT-13A576-GAC,SEWT,PB-40-1,P703,09/04/2026,08:43:23
3778,GROUP 02,SB3T-2B572-AAC,SEWT,PB-38-3,P703,09/04/2026,08:43:23
3778,LOT,SB3T-14301-AC,SEWT,LD-01,P703,09/04/2026,08:43:23
3778,LOT,SB3T-14B060-GAC,SEWT,LD-01,P703,09/04/2026,08:43:23
3778,GROUP 03,SB3T-7C078-SAC,SEWT,PC-21-2,P703,09/04/2026,08:43:23
3778,GROUP 04,S1WT-14401-GHC,SEWT,PC-03-1,P703,09/04/2026,08:43:23
3778,GROUP 04,PB3B-2104545-CE,HAS,PD-01,P703,09/04/2026,08:43:23
3778,GROUP 05,R1WB-E13000-CA3JA6,HTT,PART-NEWMODEL,P703,09/04/2026,08:43:23
3778,GROUP 06L,N1WB-13E015-DF,TK,PH-01,P703,09/04/2026,08:43:23
3778,GROUP 06R,N1WB-13E014-DF,TK,PG-01,P703,09/04/2026,08:43:23
3778,GROUP 07,SB3T-14A005-ACC,SEWT,PB-16-1,P703,09/04/2026,08:43:23
3778,GROUP 08,SB3T-2B325-GAC,SEWT,LD-01,P703,09/04/2026,08:43:23
3778,GROUP 09R,R1WB-16450-LB,ARK,PE-02,P703,09/04/2026,08:43:23
3778,GROUP 09L,R1WB-16451-LB,ARK,PE-05,P703,09/04/2026,08:43:23
3778,GROUP 10,S1WB-E044D70-MB3HMT,SI,PI-05-2,P703,09/04/2026,08:43:23
3778,GROUP 10,N1WB-E04652-PA3ZHE,SI,PJ-01-1,P703,09/04/2026,08:43:23
3778,GROUP 11,S1WB-E045B58-MB3HMT,SI,PK-01-1,P703,09/04/2026,08:43:23
3779,GROUP 01,SB3T-14290-UXDB,SEWT,PAA-19,U704,09/04/2026,08:44:39
3779,GROUP 07,SB3T-14A005-VCMC,SEWT,PB-23-2,U704,09/04/2026,08:44:39
3779,GROUP 01,S1VT-14630-UDB,SEWT,PA-16-4,U704,09/04/2026,08:44:39
3779,GROUP 01,S1VT-14631-UGC,SEWT,PA-21-4,U704,09/04/2026,08:44:39
3779,GROUP 01,S1VT-14632-PLC,SEWT,PA-21-2,U704,09/04/2026,08:44:39
3779,GROUP 01,S1VT-14633-PLC,SEWT,PA-14-4,U704,09/04/2026,08:44:39
3779,GROUP 02,SB3T-14405-UNC,SEWT,PB-34-3,U704,09/04/2026,08:44:39
3779,GROUP 02,SB3T-2B572-PXC,SEWT,PB-39-1,U704,09/04/2026,08:44:39
3779,LOT,SB3T-14301-AC,SEWT,LD-01,U704,09/04/2026,08:44:39
3779,LOT,SB3T-14B060-PXC,SEWT,LD-01,U704,09/04/2026,08:44:39
3779,GROUP 03,SB3T-7C078-PUC,SEWT,PC-20-2,U704,09/04/2026,08:44:39
3779,GROUP 04,S1VT-14401-KJB,SEWT,PC-05-4,U704,09/04/2026,08:44:39
3779,GROUP 04,PB3B-2104545-EE,HAS,PD-02,U704,09/04/2026,08:44:39
3779,GROUP 06L,R1WB-13E017-GA,TK,PH-04,U704,09/04/2026,08:44:39
3779,GROUP 06R,R1WB-13E016-GA,TK,PG-04,U704,09/04/2026,08:44:39
3779,GROUP 07,SB3T-14A005-VCMC,SEWT,PB-23-2,U704,09/04/2026,08:44:39
3779,LOT,SB3T-2B325-UFC,SEWT,LD-01,U704,09/04/2026,08:44:39
3779,GROUP 09R,N1VB-16450-CC,ARK,PE-03,U704,09/04/2026,08:44:39
3779,GROUP 09L,N1VB-16451-CC,ARK,PE-04,U704,09/04/2026,08:44:39
3779,GROUP 10,S1WB-E044D70-JBSM0A,SI,PI-03-1,U704,09/04/2026,08:44:39
3779,GROUP 10,N1WB-E04652-NA3ZHE,SI,PJ-02-1,U704,09/04/2026,08:44:39
3779,GROUP 11,S1WB-E045B58-JCSM0A,SI,PK-05-2,U704,09/04/2026,08:44:39
3780,GROUP 01,SB3T-14290-SRC,SEWT,PA-06,P703,09/04/2026,08:46:59
3780,GROUP 07,SB3T-14A005-CYCC,SEWT,PB-16-2,P703,09/04/2026,08:46:59
3780,GROUP 01,S1WT-14630-AAC,SEWT,PA-15-2,P703,09/04/2026,08:46:59
3780,GROUP 01,S1WT-14631-FCC,SEWT,PA-21-3,P703,09/04/2026,08:46:59
3780,GROUP 01,S1WT-14632-DAC,SEWT,PA-14-1,P703,09/04/2026,08:46:59
3780,GROUP 01,S1WT-14633-DAC,SEWT,PA-15-1,P703,09/04/2026,08:46:59
3780,GROUP 02,SB3T-14405-EHC,SEWT,PB-36-2,P703,09/04/2026,08:46:59
3780,GROUP 02,S1WT-13A576-PBC,SEWT,PB-40-2,P703,09/04/2026,08:46:59
3780,GROUP 02,SB3T-2B572-PDC,SEWT,PB-39-3,P703,09/04/2026,08:46:59
3780,LOT,SB3T-14301-AC,SEWT,LD-01,P703,09/04/2026,08:46:59
3780,LOT,SB3T-14B060-PDC,SEWT,LD-01,P703,09/04/2026,08:46:59
3780,GROUP 03,SB3T-7C078-PAC,SEWT,PC-21-3,P703,09/04/2026,08:46:59
3780,GROUP 04,S1WT-14401-PFGC,SEWT,PC-06-4,P703,09/04/2026,08:46:59
3780,GROUP 04,PB3B-2104545-CE,HAS,PD-01,P703,09/04/2026,08:46:59
3780,GROUP 05,R1WB-E13000-CA3JA6,HTT,PART-NEWMODEL,P703,09/04/2026,08:46:59
3780,GROUP 06L,N1WB-13W030-HD,TK,PX-NEWMODEL,P703,09/04/2026,08:46:59
3780,GROUP 06R,N1WB-13W029-HD,TK,PX-NEWMODEL,P703,09/04/2026,08:46:59
3780,GROUP 07,SB3T-14A005-CYCC,SEWT,PB-16-2,P703,09/04/2026,08:46:59
3780,LOT SIZE,SB3T-2B325-AAC,SEWT,LD-01,P703,09/04/2026,08:46:59
3780,GROUP 09R,N1WB-16450-CB,ARK,PE-01,P703,09/04/2026,08:46:59
3780,GROUP 09L,N1WB-16451-CB,ARK,PF-06,P703,09/04/2026,08:46:59
3780,GROUP 10,N1WB-E044D70-BM3ZHE,SI,PJ-06-1,P703,09/04/2026,08:46:59
3780,GROUP 10,S1WB-E04652-BB3ZHE,SI,PJ-03-1,P703,09/04/2026,08:46:59
3780,GROUP 11,N1WB-E045B58-BJ3ZHE,SI,PK-05-1,P703,09/04/2026,08:46:59
3780,GROUP 11,N1WB-E046A34-BE3ZHE,SI,PX-SPECIAL,P703,09/04/2026,08:46:59
3781,GROUP 01,SB3T-14290-UXCB,SEWT,PAA-22,U704,09/04/2026,08:48:25
3781,GROUP 07,SB3T-14A005-VCMC,SEWT,PB-23-2,U704,09/04/2026,08:48:25
3781,GROUP 01,S1VT-14630-UDB,SEWT,PA-16-4,U704,09/04/2026,08:48:25
3781,GROUP 01,S1VT-14631-UGC,SEWT,PA-21-4,U704,09/04/2026,08:48:25
3781,GROUP 01,S1VT-14632-PLC,SEWT,PA-21-2,U704,09/04/2026,08:48:25
3781,GROUP 01,S1VT-14633-PLC,SEWT,PA-14-4,U704,09/04/2026,08:48:25
3781,GROUP 02,SB3T-14405-ULB,SEWT,PART-NEWMODEL,U704,09/04/2026,08:48:25
3781,GROUP 02,SB3T-2B572-PUC,SEWT,PB-38-1,U704,09/04/2026,08:48:25
3781,LOT,SB3T-14301-AC,SEWT,LD-01,U704,09/04/2026,08:48:25
3781,LOT,SB3T-14B060-PXC,SEWT,LD-01,U704,09/04/2026,08:48:25
3781,GROUP 03,SB3T-7C078-PUC,SEWT,PC-20-2,U704,09/04/2026,08:48:25
3781,GROUP 04,S1VT-14401-KJB,SEWT,PC-05-4,U704,09/04/2026,08:48:25
3781,GROUP 04,PB3B-2104545-EE,HAS,PD-02,U704,09/04/2026,08:48:25
3781,GROUP 06L,R1WB-13E017-GA,TK,PH-04,U704,09/04/2026,08:48:25
3781,GROUP 06R,R1WB-13E016-GA,TK,PG-04,U704,09/04/2026,08:48:25
3781,GROUP 07,SB3T-14A005-VCMC,SEWT,PB-23-2,U704,09/04/2026,08:48:25
3781,GROUP 08,SB3T-2B325-UAC,SEWT,LD-01,U704,09/04/2026,08:48:25
3781,GROUP 09R,N1VB-16450-CC,ARK,PE-03,U704,09/04/2026,08:48:25
3781,GROUP 09L,N1VB-16451-CC,ARK,PE-04,U704,09/04/2026,08:48:25
3781,GROUP 10,S1WB-E044D70-JBSM0A,SI,PI-03-1,U704,09/04/2026,08:48:25
3781,GROUP 10,N1WB-E04652-NA3ZHE,SI,PJ-02-1,U704,09/04/2026,08:48:25
3781,GROUP 11,S1WB-E045B58-JCSM0A,SI,PK-05-2,U704,09/04/2026,08:48:25
3782,GROUP 01,SB3T-14290-STC,SEWT,PAA-14,P703,09/04/2026,08:50:48
3782,GROUP 07,SB3T-14A005-CDCC,SEWT,PB-19-2,P703,09/04/2026,08:50:48
3782,GROUP 01,S1WT-14630-AAC,SEWT,PA-15-2,P703,09/04/2026,08:50:48
3782,GROUP 01,S1WT-14631-FCC,SEWT,PA-21-3,P703,09/04/2026,08:50:48
3782,GROUP 01,S1WT-14632-DAC,SEWT,PA-14-1,P703,09/04/2026,08:50:48
3782,GROUP 01,S1WT-14633-DAC,SEWT,PA-15-1,P703,09/04/2026,08:50:48
3782,GROUP 02,SB3T-14405-GEC,SEWT,PB-44,P703,09/04/2026,08:50:48
3782,GROUP 02,S1WT-13A576-PBC,SEWT,PB-40-2,P703,09/04/2026,08:50:48
3782,GROUP 02,SB3T-2B572-RCC,SEWT,PB-39-2,P703,09/04/2026,08:50:48
3782,LOT,SB3T-14301-AC,SEWT,LD-01,P703,09/04/2026,08:50:48
3782,LOT,SB3T-14B060-AAC,SEWT,LD-01,P703,09/04/2026,08:50:48
3782,GROUP 03,SB3T-7C078-BAC,SEWT,PC-19-2,P703,09/04/2026,08:50:48
3782,GROUP 04,S1WT-14401-PFGC,SEWT,PC-06-4,P703,09/04/2026,08:50:48
3782,GROUP 04,PB3B-2104545-CE,HAS,PD-01,P703,09/04/2026,08:50:48
3782,GROUP 05,R1WB-E13000-CA3JA6,HTT,PART-NEWMODEL,P703,09/04/2026,08:50:48
3782,GROUP 06L,N1WB-13W030-HD,TK,PX-NEWMODEL,P703,09/04/2026,08:50:48
3782,GROUP 06R,N1WB-13W029-HD,TK,PX-NEWMODEL,P703,09/04/2026,08:50:48
3782,GROUP 07,SB3T-14A005-CDCC,SEWT,PB-19-2,P703,09/04/2026,08:50:48
3782,LOT,SB3T-2B325-BBC,SEWT,LD-01,P703,09/04/2026,08:50:48
3782,GROUP 09R,N1WB-16450-CB,ARK,PE-01,P703,09/04/2026,08:50:48
3782,GROUP 09L,N1WB-16451-CB,ARK,PF-06,P703,09/04/2026,08:50:48
