Rotation,PartGroup,Part_Number,Supplier,Location Pick,Model,Date,Time
0002,GROUP 04,PB3B-2104545-FC,HAS,PD-03,U704,30/01/2026,08:01:57
0002,GROUP 06L,N1WB-13E015-DF,TK,PH-01,U704,30/01/2026,08:01:57
0002,GROUP 06R,N1WB-13E014-DF,TK,PG-01,U704,30/01/2026,08:01:57
0002,GROUP 07,RB3T-14A005-UFUB,SEWT,PB-28-2,U704,30/01/2026,08:01:57
0002,LOT,PB3T-2B325-ULF,SEWT,LD-01,U704,30/01/2026,08:01:57
0002,GROUP 09R,N1VB-16450-BC,ARK,PF-02,U704,30/01/2026,08:01:57
0002,GROUP 09L,N1VB-16451-BC,ARK,PF-05,U704,30/01/2026,08:01:57
0002,GROUP 10,N1VB-E044D70-PNSMZ8,SI,PI-02-2,U704,30/01/2026,08:01:57
0002,GROUP 10,N1WB-E04652-PA3ZHE,SI,PJ-01-1,U704,30/01/2026,08:01:57
0002,GROUP 11,N1VB-E045B58-PPSMZ8,SI,PL-04-1,U704,30/01/2026,08:01:57
0003,GROUP 01,RB3T-14290-UTJD,SEWT,PA-28-2,U704,30/01/2026,08:03:54
0003,GROUP 07,RB3T-14A005-UDED,SEWT,PB-12,U704,30/01/2026,08:03:54
0003,GROUP 01,P1VT-14630-VSF,SEWT,PA-15-2,U704,30/01/2026,08:03:54
0003,GROUP 01,P1VT-14631-UUE,SEWT,PA-23-2,U704,30/01/2026,08:03:54
0003,GROUP 01,P1VT-14632-UCG,SEWT,PA-16-1,U704,30/01/2026,08:03:54
0003,GROUP 01,P1VT-14633-UCG,SEWT,PA-17-1,U704,30/01/2026,08:03:54
0003,GROUP 02,RB3T-14405-XED,SEWT,PB-50,U704,30/01/2026,08:03:54
0003,GROUP 02,PB3T-2B572-PXE,SEWT,PB-39-1,U704,30/01/2026,08:03:54
0003,LOT,MB3T-14301-AF,SEWT,LD-01,U704,30/01/2026,08:03:54
0003,LOT,PB3T-14B060-RJG,SEWT,LD-01,U704,30/01/2026,08:03:54
0003,GROUP 03,PB3T-7C078-PVD,SEWT,PC-21-1,U704,30/01/2026,08:03:54
0003,GROUP 04,R1VT-14401-KAD,SEWT,PC-05-2,U704,30/01/2026,08:03:54
0003,GROUP 04,PB3B-2104545-CC,HAS,PD-01,U704,30/01/2026,08:03:54
0003,GROUP 06L,N1WB-13E015-DF,TK,PH-01,U704,30/01/2026,08:03:54
0003,GROUP 06R,N1WB-13E014-DF,TK,PG-01,U704,30/01/2026,08:03:54
0003,GROUP 07,RB3T-14A005-UDED,SEWT,PB-12,U704,30/01/2026,08:03:54
0003,LOT,PB3T-2B325-UDF,SEWT,LD-01,U704,30/01/2026,08:03:54
0003,GROUP 09R,N1VB-16450-AC,ARK,PF-03,U704,30/01/2026,08:03:54
0003,GROUP 09L,N1VB-16451-AC,ARK,PF-04,U704,30/01/2026,08:03:54
0003,GROUP 10,N1VB-E044D70-HJSMZ8,SI,PJ-05-2,U704,30/01/2026,08:03:54
0003,GROUP 10,N1WB-E04652-PA3ZHE,SI,PJ-01-1,U704,30/01/2026,08:03:54
0003,GROUP 11,N1VB-E045B58-HNSMZ8,SI,PK-01-1,U704,30/01/2026,08:03:54
0004,GROUP 01,RB3T-14290-UTFD,SEWT,PA-34-2,U704,30/01/2026,08:05:51
0004,GROUP 07,RB3T-14A005-UDED,SEWT,PB-12,U704,30/01/2026,08:05:51
0004,GROUP 01,P1VT-14630-UUE,SEWT,PA-13-2,U704,30/01/2026,08:05:51
0004,GROUP 01,P1VT-14631-XUE,SEWT,PA-21-4,U704,30/01/2026,08:05:51
0004,GROUP 01,P1VT-14632-UCG,SEWT,PA-16-1,U704,30/01/2026,08:05:51
0004,GROUP 01,P1VT-14633-UCG,SEWT,PA-17-1,U704,30/01/2026,08:05:51
0004,GROUP 02,RB3T-14405-VXD,SEWT,PB-49,U704,30/01/2026,08:05:51
0004,GROUP 02,PB3T-2B572-PXE,SEWT,PB-39-1,U704,30/01/2026,08:05:51
0004,LOT,MB3T-14301-AF,SEWT,LD-01,U704,30/01/2026,08:05:51
0004,LOT,PB3T-14B060-UAG,SEWT,LD-01,U704,30/01/2026,08:05:51
0004,GROUP 03,PB3T-7C078-BUD,SEWT,PC-19-2,U704,30/01/2026,08:05:51
0004,GROUP 04,R1VT-14401-KCD,SEWT,PC-08-3,U704,30/01/2026,08:05:51
0004,GROUP 04,PB3B-2104545-CC,HAS,PD-01,U704,30/01/2026,08:05:51
0004,GROUP 06L,N1WB-13E015-DF,TK,PH-01,U704,30/01/2026,08:05:51
0004,GROUP 06R,N1WB-13E014-DF,TK,PG-01,U704,30/01/2026,08:05:51
0004,GROUP 07,RB3T-14A005-UDED,SEWT,PB-12,U704,30/01/2026,08:05:51
0004,LOT,PB3T-2B325-UDF,SEWT,LD-01,U704,30/01/2026,08:05:51
0004,GROUP 09R,N1VB-16450-AC,ARK,PF-03,U704,30/01/2026,08:05:51
0004,GROUP 09L,N1VB-16451-AC,ARK,PF-04,U704,30/01/2026,08:05:51
0004,GROUP 10,N1VB-E044D70-HJSMZ8,SI,PJ-05-2,U704,30/01/2026,08:05:51
0004,GROUP 10,N1WB-E04652-PA3ZHE,SI,PJ-01-1,U704,30/01/2026,08:05:51
0004,GROUP 11,N1VB-E045B58-HNSMZ8,SI,PK-01-1,U704,30/01/2026,08:05:51
0005,GROUP 01,RB3T-14290-KLFD,SEWT,PA-27-3,U704,30/01/2026,08:07:48
0005,GROUP 07,RB3T-14A005-UGMD,SEWT,PB-10,U704,30/01/2026,08:07:48
0005,GROUP 01,P1VT-14630-URF,SEWT,PA-21-3,U704,30/01/2026,08:07:48
0005,GROUP 01,P1VT-14631-YUE,SEWT,PA-22-4,U704,30/01/2026,08:07:48
0005,GROUP 01,P1VT-14632-UDG,SEWT,PA-22-1,U704,30/01/2026,08:07:48
0005,GROUP 01,P1VT-14633-UDG,SEWT,PA-23-1,U704,30/01/2026,08:07:48
0005,GROUP 02,RB3T-14405-VLD,SEWT,PB-34-2,U704,30/01/2026,08:07:48
0005,GROUP 02,PB3T-2B572-PXE,SEWT,PB-39-1,U704,30/01/2026,08:07:48
0005,LOT,MB3T-14301-AF,SEWT,LD-01,U704,30/01/2026,08:07:48
0005,LOT,PB3T-14B060-RJG,SEWT,LD-01,U704,30/01/2026,08:07:48
0005,GROUP 03,PB3T-7C078-PUD,SEWT,PC-21-3,U704,30/01/2026,08:07:48
0005,GROUP 04,R1VT-14401-VSD,SEWT,PC-12-3,U704,30/01/2026,08:07:48
0005,GROUP 04,PB3B-2104545-FC,HAS,PD-03,U704,30/01/2026,08:07:48
0005,GROUP 06L,N1WB-13E017-BH,TK,PH-04,U704,30/01/2026,08:07:48
0005,GROUP 06R,N1WB-13E016-BH,TK,PG-04,U704,30/01/2026,08:07:48
0005,GROUP 07,RB3T-14A005-UGMD,SEWT,PB-10,U704,30/01/2026,08:07:48
0005,LOT,PB3T-2B325-UFF,SEWT,LD-01,U704,30/01/2026,08:07:48
0005,GROUP 09R,N1VB-16450-BC,ARK,PF-02,U704,30/01/2026,08:07:48
0005,GROUP 09L,N1VB-16451-BC,ARK,PF-05,U704,30/01/2026,08:07:48
0005,GROUP 10,N1VB-E044D70-PNSMZ8,SI,PI-02-2,U704,30/01/2026,08:07:48
0005,GROUP 10,N1WB-E04652-PA3ZHE,SI,PJ-01-1,U704,30/01/2026,08:07:48
0005,GROUP 11,N1VB-E045B58-PPSMZ8,SI,PL-04-1,U704,30/01/2026,08:07:48
0006,GROUP 01,RB3T-14290-VDD,SEWT,PA-29-3,U704,30/01/2026,08:09:45
0006,GROUP 07,RB3T-14A005-VCED,SEWT,PB-17-2,U704,30/01/2026,08:09:45
0006,GROUP 01,P1VT-14630-UAD,SEWT,PA-17-4,U704,30/01/2026,08:09:45
0006,GROUP 01,P1VT-14631-UFD,SEWT,PA-18-4,U704,30/01/2026,08:09:45
0006,GROUP 01,P1VT-14632-KAF,SEWT,PA-18-1,U704,30/01/2026,08:09:45
0006,GROUP 01,P1VT-14633-KAF,SEWT,PA-19-1,U704,30/01/2026,08:09:45
0006,GROUP 02,RB3T-14405-XRD,SEWT,PB-36-2,U704,30/01/2026,08:09:45
0006,GROUP 02,PB3T-2B572-PXE,SEWT,PB-39-1,U704,30/01/2026,08:09:45
0006,LOT,MB3T-14301-AF,SEWT,LD-01,U704,30/01/2026,08:09:45
0006,LOT,PB3T-14B060-NBE,SEWT,LD-01,U704,30/01/2026,08:09:45
0006,GROUP 04,R1VT-14401-EVD,SEWT,PC-01-4,U704,30/01/2026,08:09:45
0006,GROUP 04,PB3B-2104545-EC,HAS,PD-02,U704,30/01/2026,08:09:45
0006,GROUP 06L,N1WB-13E015-CF,TK,PH-02,U704,30/01/2026,08:09:45
0006,GROUP 06R,N1WB-13E014-CF,TK,PG-02,U704,30/01/2026,08:09:45
0006,GROUP 07,RB3T-14A005-VCED,SEWT,PB-17-2,U704,30/01/2026,08:09:45
0006,LOT,PB3T-2B325-UPD,SEWT,LD-01,U704,30/01/2026,08:09:45
0006,GROUP 09R,N1VB-16450-BC,ARK,PF-02,U704,30/01/2026,08:09:45
0006,GROUP 09L,N1VB-16451-BC,ARK,PF-05,U704,30/01/2026,08:09:45
0006,GROUP 10,N1VB-E044D70-NLSMZ8,SI,PJ-04-2,U704,30/01/2026,08:09:45
0006,GROUP 10,N1WB-E04652-NA3ZHE,SI,PJ-02-1,U704,30/01/2026,08:09:45
0006,GROUP 11,P1VB-E045B58-NFSMZ8,SI,PL-05-1,U704,30/01/2026,08:09:45
0007,GROUP 01,RB3T-14290-XRD,SEWT,PA-04,U704,30/01/2026,08:11:42
0007,GROUP 07,RB3T-14A005-KAMD,SEWT,PB-24-2,U704,30/01/2026,08:11:42
0007,GROUP 01,P1VT-14630-URF,SEWT,PA-21-3,U704,30/01/2026,08:11:42
0007,GROUP 01,P1VT-14631-URF,SEWT,PA-16-2,U704,30/01/2026,08:11:42
0007,GROUP 01,P1VT-14632-UAH,SEWT,PA-24-1,U704,30/01/2026,08:11:42
0007,GROUP 01,P1VT-14633-UAH,SEWT,PA-25-1,U704,30/01/2026,08:11:42
0007,GROUP 02,RB3T-14405-UED,SEWT,PB-53,U704,30/01/2026,08:11:42
0007,GROUP 02,PB3T-2B572-PXE,SEWT,PB-39-1,U704,30/01/2026,08:11:42
0007,LOT,MB3T-14301-AF,SEWT,LD-01,U704,30/01/2026,08:11:42
0007,LOT,PB3T-14B060-UAG,SEWT,LD-01,U704,30/01/2026,08:11:42
0007,GROUP 03,PB3T-7C078-BUD,SEWT,PC-19-2,U704,30/01/2026,08:11:42
0007,GROUP 04,R1VT-14401-RXD,SEWT,PC-09-4,U704,30/01/2026,08:11:42
0007,GROUP 04,PB3B-2104545-CC,HAS,PD-01,U704,30/01/2026,08:11:42
0007,GROUP 06L,N1WB-13E017-BH,TK,PH-04,U704,30/01/2026,08:11:42
0007,GROUP 06R,N1WB-13E016-BH,TK,PG-04,U704,30/01/2026,08:11:42
0007,GROUP 07,RB3T-14A005-KAMD,SEWT,PB-24-2,U704,30/01/2026,08:11:42
0007,LOT,PB3T-2B325-UEF,SEWT,LD-01,U704,30/01/2026,08:11:42
0007,GROUP 09R,N1VB-16450-CC,ARK,PE-03,U704,30/01/2026,08:11:42
0007,GROUP 09L,N1VB-16451-CC,ARK,PE-04,U704,30/01/2026,08:11:42
0007,GROUP 10,N1WB-E044D70-KLSM0A,SI,PI-02-1,U704,30/01/2026,08:11:42
0007,GROUP 10,N1WB-E04652-PA3ZHE,SI,PJ-01-1,U704,30/01/2026,08:11:42
0007,GROUP 11,N1WB-E045B58-KPSM0A,SI,PK-02-1,U704,30/01/2026,08:11:42
0008,GROUP 01,RB3T-14290-URZD,SEWT,PA-32-2,U704,30/01/2026,08:13:39
0008,GROUP 07,RB3T-14A005-UFUB,SEWT,PB-28-2,U704,30/01/2026,08:13:39
0008,GROUP 01,P1VT-14630-URF,SEWT,PA-21-3,U704,30/01/2026,08:13:39
0008,GROUP 01,P1VT-14631-YUE,SEWT,PA-22-4,U704,30/01/2026,08:13:39
0008,GROUP 01,P1VT-14632-UDG,SEWT,PA-22-1,U704,30/01/2026,08:13:39
0008,GROUP 01,P1VT-14633-UDG,SEWT,PA-23-1,U704,30/01/2026,08:13:39
0008,GROUP 02,RB3T-14405-VDD,SEWT,PB-45,U704,30/01/2026,08:13:39
0008,GROUP 02,PB3T-2B572-PUE,SEWT,PB-39-2,U704,30/01/2026,08:13:39
0008,LOT,MB3T-14301-AF,SEWT,LD-01,U704,30/01/2026,08:13:39
0008,LOT,PB3T-14B060-RJG,SEWT,LD-01,U704,30/01/2026,08:13:39
0008,GROUP 03,PB3T-7C078-PVD,SEWT,PC-21-1,U704,30/01/2026,08:13:39
0008,GROUP 04,R1VT-14401-VSD,SEWT,PC-12-3,U704,30/01/2026,08:13:39
0008,GROUP 04,PB3B-2104545-FC,HAS,PD-03,U704,30/01/2026,08:13:39
0008,GROUP 06L,N1WB-13E015-DF,TK,PH-01,U704,30/01/2026,08:13:39
0008,GROUP 06R,N1WB-13E014-DF,TK,PG-01,U704,30/01/2026,08:13:39
0008,GROUP 07,RB3T-14A005-UFUB,SEWT,PB-28-2,U704,30/01/2026,08:13:39
0008,LOT,PB3T-2B325-ULF,SEWT,LD-01,U704,30/01/2026,08:13:39
0008,GROUP 09R,N1VB-16450-BC,ARK,PF-02,U704,30/01/2026,08:13:39
0008,GROUP 09L,N1VB-16451-BC,ARK,PF-05,U704,30/01/2026,08:13:39
0008,GROUP 10,N1VB-E044D70-PNSMZ8,SI,PI-02-2,U704,30/01/2026,08:13:39
0008,GROUP 10,N1WB-E04652-PA3ZHE,SI,PJ-01-1,U704,30/01/2026,08:13:39
0008,GROUP 11,N1VB-E045B58-PPSMZ8,SI,PL-04-1,U704,30/01/2026,08:13:39
